site,lat,lon,area,YYYY,MONTH,SSTmonthly
Taiping,10.372969,114.365564,Taiping,2014,10,29.4299993421882
Taiping,10.372969,114.365564,Taiping,2013,12,27.829999377951
Taiping,10.372969,114.365564,Taiping,2015,8,29.4499993417412
Taiping,10.372969,114.365564,Taiping,2020,1,28.119999371469
Taiping,10.372969,114.365564,Taiping,2004,1,26.9899993967265
Taiping,10.372969,114.365564,Taiping,2017,3,28.1799993701279
Taiping,10.372969,114.365564,Taiping,2005,12,28.3499993663281
Taiping,10.372969,114.365564,Taiping,2015,7,28.9599993526936
Taiping,10.372969,114.365564,Taiping,2016,7,29.6899993363768
Taiping,10.372969,114.365564,Taiping,2010,6,30.7599993124604
Taiping,10.372969,114.365564,Taiping,2019,4,29.4899993408471
Taiping,10.372969,114.365564,Taiping,2011,1,27.2599993906915
Taiping,10.372969,114.365564,Taiping,2016,6,29.9599993303418
Taiping,10.372969,114.365564,Taiping,2017,8,29.1999993473291
Taiping,10.372969,114.365564,Taiping,2014,12,28.2499993685633
Taiping,10.372969,114.365564,Taiping,2008,9,28.7899993564934
Taiping,10.372969,114.365564,Taiping,2013,2,27.4799993857741
Taiping,10.372969,114.365564,Taiping,2007,12,27.269999390468
Taiping,10.372969,114.365564,Taiping,2018,1,27.3099993895739
Taiping,10.372969,114.365564,Taiping,2014,11,29.1899993475527
Taiping,10.372969,114.365564,Taiping,2013,11,28.5099993627518
Taiping,10.372969,114.365564,Taiping,2017,4,29.259999345988
Taiping,10.372969,114.365564,Taiping,2011,6,29.0199993513525
Taiping,10.372969,114.365564,Taiping,2020,2,27.6999993808568
Taiping,10.372969,114.365564,Taiping,2004,2,26.7499994020909
Taiping,10.372969,114.365564,Taiping,2006,3,27.8999993763864
Taiping,10.372969,114.365564,Taiping,2010,9,29.7399993352592
Taiping,10.372969,114.365564,Taiping,2011,2,26.6399994045496
Taiping,10.372969,114.365564,Taiping,2018,3,27.8599993772805
Taiping,10.372969,114.365564,Taiping,2019,3,28.1099993716925
Taiping,10.372969,114.365564,Taiping,2019,5,30.3499993216246
Taiping,10.372969,114.365564,Taiping,2009,9,28.7099993582815
Taiping,10.372969,114.365564,Taiping,2017,7,29.2399993464351
Taiping,10.372969,114.365564,Taiping,2015,10,29.5599993392825
Taiping,10.372969,114.365564,Taiping,2016,8,28.8899993542582
Taiping,10.372969,114.365564,Taiping,2017,10,29.3699993435293
Taiping,10.372969,114.365564,Taiping,2015,12,28.6699993591756
Taiping,10.372969,114.365564,Taiping,2016,9,28.6599993593991
Taiping,10.372969,114.365564,Taiping,2016,10,28.5399993620813
Taiping,10.372969,114.365564,Taiping,2018,7,28.5399993620813
Taiping,10.372969,114.365564,Taiping,2015,11,29.2899993453175
Taiping,10.372969,114.365564,Taiping,2017,9,29.5999993383884
Taiping,10.372969,114.365564,Taiping,2016,12,28.8599993549287
Taiping,10.372969,114.365564,Taiping,2016,11,28.8999993540347
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,2,25.3399994336069
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,2,25.4399994313717
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,8,28.7899993564934
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,5,27.829999377951
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,11,26.7999994009733
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,2,24.5799994505942
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,11,27.0999993942678
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,4,27.0999993942678
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,11,25.9299994204193
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,12,25.0899994391948
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,2,25.4399994313717
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,5,28.0999993719161
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,11,25.9599994197488
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,11,27.3799993880093
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,12,25.6299994271249
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,9,28.5899993609637
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,10,27.7099993806332
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,11,26.4699994083494
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,12,25.9799994193018
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,12,25.1999994367361
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,10,28.0199993737042
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,10,28.1799993701279
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,11,27.0699993949384
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,7,28.8699993547052
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,2,24.8099994454533
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,11,26.2999994121492
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,4,26.7699994016439
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,11,27.0499993953854
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,9,28.5799993611872
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,10,27.9699993748218
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,10,27.829999377951
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,12,24.8499994445592
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,11,25.9399994201958
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,10,28.6399993598461
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,11,26.9499993976206
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,11,27.3199993893504
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,7,29.5099993404001
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,2,25.5999994277954
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,8,29.0199993513525
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,10,27.7199993804097
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,11,26.8399994000793
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,12,25.7599994242191
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,11,26.2299994137138
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,10,27.9299993757159
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,11,27.0099993962795
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,10,27.3599993884563
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,2,25.1199994385243
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,11,26.3599994108081
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,12,24.0399994626641
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,12,24.98999944143
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,4,26.8799993991852
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,8,29.549999339506
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,4,26.3299994114786
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,2,25.7499994244427
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,4,26.1899994146079
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,11,26.5499994065613
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,10,28.2399993687868
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,2,24.099999461323
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,2,25.3299994338304
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,12,25.8999994210899
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,5,28.2899993676692
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,12,25.0499994400889
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,11,26.2999994121492
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,5,27.0699993949384
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,3,25.2699994351715
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,5,27.5499993842095
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,2,23.7999994680285
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,9,28.679999358952
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,11,26.8599993996322
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,10,27.7699993792921
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,10,28.1299993712455
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,12,24.6299994494766
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,11,26.7399994023144
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,1,24.8999994434416
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,3,24.6899994481355
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,12,25.4699994307011
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,7,29.8999993316829
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,3,25.9999994188547
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,10,28.4799993634224
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,2,25.4999994300306
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,1,24.8899994436652
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,2,24.5299994517118
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,10,28.1799993701279
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,2,24.6099994499236
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,12,25.7299994248897
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,2,24.5099994521588
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,4,26.3499994110316
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,7,29.0599993504584
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,9,28.9099993538111
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,7,29.0799993500114
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,5,27.9399993754923
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,10,28.7399993576109
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,10,27.5099993851036
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,1,23.4499994758517
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,2,23.5099994745106
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,10,27.6399993821979
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,7,28.8099993560463
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,11,27.1599993929267
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,5,28.1699993703514
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,7,29.6099993381649
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,7,29.1699993479997
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,9,28.96999935247
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,12,26.0499994177371
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,5,28.4399993643165
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,8,28.699999358505
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,4,26.9299993980676
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,6,28.42999936454
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,3,26.0299994181842
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,10,27.7799993790686
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,12,25.9799994193018
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,2,23.7799994684756
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,2,24.5799994505942
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,3,25.7799994237721
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,5,28.1699993703514
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,12,25.7499994244427
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,9,28.6399993598461
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,5,28.0399993732572
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,8,29.1199993491173
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,5,27.8799993768334
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,4,27.0599993951619
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,9,28.3699993658811
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,2,25.4499994311482
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,12,24.7599994465709
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,10,28.3499993663281
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,12,25.0599994398654
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,9,28.8699993547052
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,1,25.5999994277954
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,3,24.1899994593114
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,7,29.3099993448705
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,5,27.3799993880093
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,3,24.9599994421005
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,1,23.249999480322
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,6,28.6399993598461
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,12,24.7299994472414
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,5,28.4799993634224
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,8,28.9099993538111
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,2,24.8699994441122
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,4,26.5599994063377
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,9,28.9499993529171
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,4,26.3699994105846
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,3,25.859999421984
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,6,28.8299993555993
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,7,29.8699993323535
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,4,25.0899994391948
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,1,26.0999994166195
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,10,28.2399993687868
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,1,25.569999428466
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,7,29.1599993482232
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,1,24.699999447912
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,7,29.6599993370473
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,9,29.7799993343651
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,5,27.6599993817508
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,7,30.5499993171543
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,7,30.0799993276596
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,9,28.9399993531406
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,7,29.9099993314594
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,4,26.7499994020909
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,1,25.4899994302541
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,4,26.5199994072318
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,6,28.3399993665516
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,3,24.1799994595349
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,6,29.569999339059
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,7,28.679999358952
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,4,26.4799994081259
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,2,24.9599994421005
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,4,26.3399994112551
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,6,28.699999358505
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,12,25.1699994374067
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,6,29.589999338612
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,8,29.2899993453175
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,8,29.839999333024
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,4,25.9799994193018
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,1,24.0899994615465
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,3,24.7699994463474
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,6,29.7799993343651
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,9,28.7299993578345
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,4,26.3199994117022
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,12,24.8999994434416
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,3,25.6399994269013
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,1,24.7499994467944
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,8,29.2699993457645
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,6,29.4999993406236
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,5,27.4399993866682
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,3,25.0699994396418
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,1,24.429999453947
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,6,28.3399993665516
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,1,25.0899994391948
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,9,28.8999993540347
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,9,28.6399993598461
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,5,27.8899993766099
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,4,26.1899994146079
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,3,25.8299994226545
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,4,26.2899994123727
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,3,25.4999994300306
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,9,28.7999993562698
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,6,28.6599993593991
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,8,28.4899993631989
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,8,29.259999345988
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,10,27.9799993745983
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,1,24.3699994552881
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,7,28.8299993555993
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,1,25.259999435395
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,9,28.7099993582815
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,3,24.4399994537234
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,5,27.8599993772805
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2000,8,28.8799993544817
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,7,28.96999935247
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,9,29.3499993439764
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,5,28.3299993667752
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,5,28.0999993719161
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,1,24.949999442324
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,3,25.819999422878
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,7,29.4599993415177
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,7,29.0799993500114
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,8,29.5399993397296
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2007,6,29.3099993448705
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,3,26.4099994096905
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2009,5,27.2399993911386
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,3,24.8899994436652
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2001,6,29.1699993479997
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,8,29.1699993479997
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,6,29.3799993433058
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,8,29.1399993486702
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,9,29.549999339506
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,3,25.569999428466
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,7,28.7399993576109
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,9,28.9099993538111
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,8,29.7299993354827
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2014,9,29.3999993428588
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,4,26.4699994083494
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,5,27.3599993884563
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,1,23.9199994653463
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2010,1,24.5999994501472
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2008,3,25.4899994302541
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,6,29.2099993471056
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,8,29.0599993504584
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,3,25.4099994320422
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2015,9,29.009999351576
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2012,1,23.9299994651228
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,8,29.5999993383884
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2019,8,29.1699993479997
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2016,4,26.9299993980676
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2006,6,28.8599993549287
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2002,6,28.5999993607402
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2020,8,29.859999332577
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2005,6,28.3599993661046
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2003,6,27.7799993790686
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2013,1,25.4699994307011
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2017,8,29.6399993374944
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2018,6,29.4099993426353
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2011,1,24.3599994555116
Third Nuclear Power Outlet,21.931591,120.744976,Kenting,2004,6,28.2599993683398
Waiao,24.880391,121.845864,Yilan,2020,1,22.1199995055795
Waiao,24.880391,121.845864,Yilan,2001,10,25.8999994210899
Waiao,24.880391,121.845864,Yilan,2004,7,27.3799993880093
Waiao,24.880391,121.845864,Yilan,2011,1,21.9299995098263
Waiao,24.880391,121.845864,Yilan,2002,7,27.579999383539
Waiao,24.880391,121.845864,Yilan,2010,10,26.2499994132668
Waiao,24.880391,121.845864,Yilan,2009,7,27.3599993884563
Waiao,24.880391,121.845864,Yilan,2005,7,27.3699993882328
Waiao,24.880391,121.845864,Yilan,2015,8,27.3699993882328
Waiao,24.880391,121.845864,Yilan,2012,10,25.7199994251132
Waiao,24.880391,121.845864,Yilan,2006,8,27.829999377951
Waiao,24.880391,121.845864,Yilan,2002,10,25.9799994193018
Waiao,24.880391,121.845864,Yilan,2019,12,22.3099995013326
Waiao,24.880391,121.845864,Yilan,2012,6,26.5699994061142
Waiao,24.880391,121.845864,Yilan,2012,1,21.4999995194376
Waiao,24.880391,121.845864,Yilan,2016,8,28.5799993611872
Waiao,24.880391,121.845864,Yilan,2014,10,25.4699994307011
Waiao,24.880391,121.845864,Yilan,2008,7,28.0099993739277
Waiao,24.880391,121.845864,Yilan,2008,11,25.259999435395
Waiao,24.880391,121.845864,Yilan,2004,12,22.8499994892627
Waiao,24.880391,121.845864,Yilan,2010,12,22.8799994885922
Waiao,24.880391,121.845864,Yilan,2007,8,28.139999371022
Waiao,24.880391,121.845864,Yilan,2000,2,22.3599995002151
Waiao,24.880391,121.845864,Yilan,2014,1,21.6099995169789
Waiao,24.880391,121.845864,Yilan,2005,10,25.9599994197488
Waiao,24.880391,121.845864,Yilan,2020,7,28.8799993544817
Waiao,24.880391,121.845864,Yilan,2017,8,28.4399993643165
Waiao,24.880391,121.845864,Yilan,2006,7,28.0899993721396
Waiao,24.880391,121.845864,Yilan,2003,7,27.3399993889034
Waiao,24.880391,121.845864,Yilan,2011,10,25.0699994396418
Waiao,24.880391,121.845864,Yilan,2007,12,22.7699994910508
Waiao,24.880391,121.845864,Yilan,2003,10,25.7099994253367
Waiao,24.880391,121.845864,Yilan,2003,12,22.9099994879216
Waiao,24.880391,121.845864,Yilan,2011,7,27.4399993866682
Waiao,24.880391,121.845864,Yilan,2005,12,23.2899994794279
Waiao,24.880391,121.845864,Yilan,2010,7,27.5999993830919
Waiao,24.880391,121.845864,Yilan,2018,1,21.8099995125085
Waiao,24.880391,121.845864,Yilan,2013,10,25.8499994222075
Waiao,24.880391,121.845864,Yilan,2000,8,27.9399993754923
Waiao,24.880391,121.845864,Yilan,2015,10,25.4599994309247
Waiao,24.880391,121.845864,Yilan,2007,7,28.4199993647635
Waiao,24.880391,121.845864,Yilan,2008,2,22.109999505803
Waiao,24.880391,121.845864,Yilan,2013,1,21.9999995082617
Waiao,24.880391,121.845864,Yilan,2008,10,26.0199994184077
Waiao,24.880391,121.845864,Yilan,2011,8,27.6699993815273
Waiao,24.880391,121.845864,Yilan,2004,10,25.5899994280189
Waiao,24.880391,121.845864,Yilan,2014,7,28.2199993692339
Waiao,24.880391,121.845864,Yilan,2006,10,25.9299994204193
Waiao,24.880391,121.845864,Yilan,2002,2,22.5699994955212
Waiao,24.880391,121.845864,Yilan,2014,11,24.099999461323
Waiao,24.880391,121.845864,Yilan,2019,10,25.7299994248897
Waiao,24.880391,121.845864,Yilan,2001,8,27.9799993745983
Waiao,24.880391,121.845864,Yilan,2016,10,26.4499994087964
Waiao,24.880391,121.845864,Yilan,2000,12,23.6399994716048
Waiao,24.880391,121.845864,Yilan,2009,2,21.8299995120615
Waiao,24.880391,121.845864,Yilan,2013,12,22.2799995020032
Waiao,24.880391,121.845864,Yilan,2018,7,27.6999993808568
Waiao,24.880391,121.845864,Yilan,2016,6,27.4499993864447
Waiao,24.880391,121.845864,Yilan,2005,11,24.2999994568527
